Code,Title,Description
424690,Other Chemical and Allied Products Merchant Wholesalers,"This industry comprises establishments primarily engaged in the merchant wholesale distribution of chemicals and allied products (except agricultural and medicinal chemicals, paints and varnishes, fireworks, and plastics materials and basic forms and shapes).

Illustrative Examples:

Acids merchant wholesalers
Industrial chemicals merchant wholesalers
Automotive chemicals (except lubricating oils and greases) merchant wholesalers
Industrial salts merchant wholesalers
Dyestuffs merchant wholesalers
Rosins merchant wholesalers
Explosives (except ammunition and fireworks) merchant wholesalers
Turpentine merchant wholesalers"
424710,Petroleum Bulk Stations and Terminals,"This industry comprises establishments with bulk liquid storage facilities primarily engaged in the merchant wholesale distribution of crude petroleum and petroleum products, including liquefied petroleum gas."
424720,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),"This industry comprises establishments primarily engaged in the merchant wholesale distribution of petroleum and petroleum products (except from bulk liquid storage facilities).

Illustrative Examples:

Bottled liquid petroleum gas merchant wholesalers
Gasoline merchant wholesalers (except bulk stations, terminals)
Fuel oil merchant wholesalers (except bulk stations, terminals) 
Lubricating oil and grease merchant wholesalers (except bulk stations, terminals)"
424810,Beer and Ale Merchant Wholesalers,"This industry comprises establishments primarily engaged in the merchant wholesale distribution of beer, ale, porter, and other fermented malt beverages."
424820,Wine and Distilled Alcoholic Beverage Merchant Wholesalers,"This industry comprises establishments primarily engaged in the merchant wholesale distribution of wine, distilled alcoholic beverages, and/or neutral spirits and ethyl alcohol used in blended wines and distilled liquors."
424910,Farm Supplies Merchant Wholesalers,"This industry comprises establishments primarily engaged in the merchant wholesale distribution of farm supplies, such as animal feeds, fertilizers, agricultural chemicals, pesticides, plant seeds, and plant bulbs."
424920,"Book, Periodical, and Newspaper Merchant Wholesalers","This industry comprises establishments primarily engaged in the merchant wholesale distribution of books, periodicals, and newspapers."
424930,"Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers","This industry comprises establishments primarily engaged in the merchant wholesale distribution of flowers, florists' supplies, and/or nursery stock (except plant seeds and plant bulbs)."
424940,Tobacco and Tobacco Product Merchant Wholesalers,"This industry comprises establishments primarily engaged in the merchant wholesale distribution of tobacco products, such as cigarettes, snuff, cigars, and pipe tobacco."
424950,"Paint, Varnish, and Supplies Merchant Wholesalers","This industry comprises establishments primarily engaged in the merchant wholesale distribution of paints, varnishes, and similar coatings; pigments; wallpaper; and supplies, such as paintbrushes and rollers."
424990,Other Miscellaneous Nondurable Goods Merchant Wholesalers,"This industry comprises establishments primarily engaged in the merchant wholesale distribution of nondurable goods (except printing and writing paper; stationery and office supplies; industrial and personal service paper; drugs and druggists' sundries; apparel, piece goods, and notions; grocery and related products; farm product raw materials; chemical and allied products; petroleum and petroleum products; beer, wine, and distilled alcoholic beverages; farm supplies; books, periodicals, and newspapers; flowers, nursery stock, and florists' supplies; tobacco and tobacco products; and paint, varnishes, wallpaper, and supplies).

Illustrative Examples:

Artists' supplies merchant wholesalers
Pet supplies (except pet food) merchant wholesalers
Burlap merchant wholesalers
Statuary (except religious) merchant wholesalers
Christmas trees (e.g., artificial, cut) merchant wholesalers
Textile bags merchant wholesalers
Industrial yarns merchant wholesalers"
425110,Business to Business Electronic Markets,This industry comprises business-to-business electronic markets bringing together buyers and sellers of goods using the Internet or other electronic means and generally receiving a commission or fee for the service.  Business-to-business electronic markets for durable and nondurable goods are included in this industry.
425120,Wholesale Trade Agents and Brokers,"This industry comprises wholesale trade agents and brokers acting on behalf of buyers or sellers in the wholesale distribution of goods.  Agents and brokers do not take title to the goods being sold but rather receive a commission or fee for their service.  Agents and brokers for all durable and nondurable goods are included in this industry.

Illustrative Examples:

Independent sales representatives
Manufacturers' sales representatives"
441110,New Car Dealers,"This industry comprises establishments primarily engaged in retailing new automobiles and light trucks, such as sport utility vehicles, and passenger and cargo vans, or retailing these new vehicles in combination with activities, such as repair services, retailing used cars, and selling replacement parts and accessories.

Illustrative Examples:

Automobile dealers, new only, or new and used
Light utility truck dealers, new only, or new and used"
441120,Used Car Dealers,"This industry comprises establishments primarily engaged in retailing used automobiles and light trucks, such as sport utility vehicles, and passenger and cargo vans.

Illustrative Examples:

Antique auto dealers
Light truck dealers, used only
Automobile dealers, used only"
441210,Recreational Vehicle Dealers,"This industry comprises establishments primarily engaged in retailing new and/or used recreational vehicles commonly referred to as RVs or retailing these new vehicles in combination with activities, such as repair services and selling replacement parts and accessories.

Illustrative Examples:

Motor home dealers
Recreational vehicle (RV) parts and accessories stores
Recreational vehicle (RV) dealers
Travel trailer dealers"
441222,Boat Dealers,"This U.S. industry comprises establishments primarily engaged in (1) retailing new and/or used boats or retailing new boats in combination with activities, such as repair services and selling replacement parts and accessories, and/or (2) retailing new and/or used outboard motors, boat trailers, marine supplies, parts, and accessories.

Illustrative Examples:

Boat dealers (e.g., power boats, rowboats, sailboats)
Outboard motor dealers
Marine supply dealers"
441228,"Motorcycle, ATV, and All Other Motor Vehicle Dealers","This U.S. industry comprises establishments primarily engaged in retailing new and/or used motorcycles, motor scooters, motorbikes, mopeds, off-road all-terrain vehicles (ATV), personal watercraft, utility trailers, and other motor vehicles (except automobiles, light trucks, recreational vehicles, and boats) or retailing these new vehicles in combination with activities, such as repair services and selling replacement parts and accessories.

Illustrative Examples:

All-terrain vehicle (ATV) dealers
Motorcycle dealers
Moped dealers
Motorcycle parts and accessories dealers
Personal watercraft dealers
Aircraft dealers
Snowmobile dealers
Powered golf cart dealers
Utility trailer dealers"
441310,Automotive Parts and Accessories Stores,"This industry comprises one or more of the following: (1) establishments known as automotive supply stores primarily engaged in retailing new, used, and/or rebuilt automotive parts and accessories; (2) automotive supply stores that are primarily engaged in both retailing automotive parts and accessories and repairing automobiles; and (3) establishments primarily engaged in retailing and installing automotive accessories.

Illustrative Examples:

Automotive parts and supply stores
Truck cap stores
Automotive stereo stores
Used automotive parts stores
Speed shops"
441320,Tire Dealers,This industry comprises establishments primarily engaged in retailing new and/or used tires and tubes or retailing new tires in combination with automotive repair services.
442110,Furniture Stores,"This industry comprises establishments primarily engaged in retailing new furniture, such as household furniture (e.g., baby furniture, box springs, and mattresses) and outdoor furniture; office furniture (except sold in combination with office supplies and equipment); and/or furniture sold in combination with major appliances, home electronics, home furnishings, or floor coverings."
442210,Floor Covering Stores,"This industry comprises establishments primarily engaged in retailing new floor coverings, such as rugs and carpets, vinyl floor coverings, and floor tile (except ceramic or wood only); or retailing new floor coverings in combination with installation and repair services."
442291,Window Treatment Stores,"This U.S. industry comprises establishments primarily engaged in retailing new window treatments, such as curtains, drapes, blinds, and shades."
442299,All Other Home Furnishings Stores,"This U.S. industry comprises establishments primarily engaged in retailing new home furnishings (except floor coverings, furniture, and window treatments).

Illustrative Examples:

Bath shops
Kitchenware stores
Chinaware stores
Linen stores
Electric lamp shops
Picture frame shops, custom
Glassware stores
Wood-burning stove stores
Housewares stores"
443141,Household Appliance Stores,"This U.S. industry comprises establishments known as appliance stores primarily engaged in retailing an array of new household appliances, such as refrigerators, dishwashers, ovens, irons, coffee makers, hair dryers, electric razors, room air-conditioners, microwave ovens, sewing machines, and vacuum cleaners, or retailing new appliances in combination with appliance repair services."
443142,Electronics Stores,"This U.S. industry comprises: (1) establishments known as consumer electronics stores primarily engaged in retailing a general line of new consumer-type electronic products such as televisions, computers, and cameras; (2) establishments specializing in retailing a single line of consumer-type electronic products; (3) establishments primarily engaged in retailing these new electronic products in combination with repair and support services; (4) establishments primarily engaged in retailing new prepackaged computer software; and/or (5) establishments primarily engaged in retailing prerecorded audio and video media, such as CDs, DVDs, and tapes.

Illustrative Examples:

Cellular telephone accessories stores
Consumer-type electronic stores (e.g., televisions, computers, cameras)
Stereo stores (except automotive)
Radio and television stores
Computer stores"
444110,Home Centers,"This industry comprises establishments known as home centers primarily engaged in retailing a general line of new home repair and improvement materials and supplies, such as lumber, plumbing goods, electrical goods, tools, housewares, hardware, and lawn and garden supplies, with no one merchandise line predominating.  The merchandise lines are normally arranged in separate departments."
444120,Paint and Wallpaper Stores,"This industry comprises establishments known as paint and wallpaper stores primarily engaged in retailing paint, wallpaper, and related supplies."
444130,Hardware Stores,"This industry comprises establishments known as hardware stores primarily engaged in retailing a general line of new hardware items, such as tools and builders' hardware."
444190,Other Building Material Dealers,"This industry comprises establishments (except those known as home centers, paint and wallpaper stores, and hardware stores) primarily engaged in retailing specialized lines of new building materials, such as lumber, fencing, glass, doors, plumbing fixtures and supplies, electrical supplies, prefabricated buildings and kits, and kitchen and bath cabinets and countertops to be installed.

Illustrative Examples:

Electrical supply stores
Kitchen cabinet (except custom) stores
Fencing dealers
Lumber yards, retail
Floor covering stores, wood or ceramic tile only
Plumbing supply stores
Garage door dealers
Prefabricated building dealers
Glass stores"
444210,Outdoor Power Equipment Stores,"This industry comprises establishments primarily engaged in retailing new outdoor power equipment or retailing new outdoor power equipment in combination with activities, such as repair services and selling replacement parts."
444220,"Nursery, Garden Center, and Farm Supply Stores","This industry comprises establishments primarily engaged in retailing nursery and garden products, such as trees, shrubs, plants, seeds, bulbs, and sod, that are predominantly grown elsewhere.  These establishments may sell a limited amount of a product they grow themselves.  Also included in this industry are establishments primarily engaged in retailing farm supplies, such as animal (except pet) feed."
445110,Supermarkets and Other Grocery (except Convenience) Stores,"This industry comprises establishments generally known as supermarkets and grocery stores primarily engaged in retailing a general line of food, such as canned and frozen foods; fresh fruits and vegetables; and fresh and prepared meats, fish, and poultry.  Included in this industry are delicatessen-type establishments primarily engaged in retailing a general line of food."
445120,Convenience Stores,"This industry comprises establishments known as convenience stores or food marts (except those with fuel pumps) primarily engaged in retailing a limited line of goods that generally includes milk, bread, soda, and snacks."
445210,Meat Markets,"This industry comprises establishments primarily engaged in retailing fresh, frozen, or cured meats and poultry.  Delicatessen-type establishments primarily engaged in retailing fresh meat are included in this industry.

Illustrative Examples:

Baked ham stores
Meat markets
Butcher shops
Poultry dealers
Frozen meat shops"
445220,Fish and Seafood Markets,"This industry comprises establishments primarily engaged in retailing fresh, frozen, or cured fish and seafood products."
445230,Fruit and Vegetable Markets,This industry comprises establishments primarily engaged in retailing fresh fruits and vegetables.
445291,Baked Goods Stores,This U.S. industry comprises establishments primarily engaged in retailing baked goods not for immediate consumption and not made on the premises.
445292,Confectionery and Nut Stores,"This U.S. industry comprises establishments primarily engaged in retailing candy and other confections, nuts, and popcorn not for immediate consumption and not made on the premises."
445299,All Other Specialty Food Stores,"This U.S. industry comprises establishments primarily engaged in retailing miscellaneous specialty foods (except meat, fish, seafood, fruit and vegetables, confections, nuts, popcorn, and baked goods) not for immediate consumption and not made on the premises.

Illustrative Examples:

Coffee and tea (i.e., packaged) stores
Soft drink (i.e., bottled) stores
Dairy product stores
Spice stores
Gourmet food stores
Water (i.e., bottled) stores"
445310,"Beer, Wine, and Liquor Stores","This industry comprises establishments primarily engaged in retailing packaged alcoholic beverages, such as ale, beer, wine, and liquor."
446110,Pharmacies and Drug Stores,This industry comprises establishments known as pharmacies and drug stores engaged in retailing prescription or nonprescription drugs and medicines.
446120,"Cosmetics, Beauty Supplies, and Perfume Stores","This industry comprises establishments known as cosmetic or perfume stores or beauty supply shops primarily engaged in retailing cosmetics, perfumes, toiletries, and personal grooming products."
446130,Optical Goods Stores,This industry comprises establishments primarily engaged in one or more of the following: (1) retailing and fitting prescription eyeglasses and contact lenses; (2) retailing prescription eyeglasses in combination with the grinding of lenses to order on the premises; and (3) selling nonprescription eyeglasses.
446191,Food (Health) Supplement Stores,"This U.S. industry comprises establishments primarily engaged in retailing food supplement products, such as vitamins, nutrition supplements, and body enhancing supplements."
446199,All Other Health and Personal Care Stores,"This U.S. industry comprises establishments primarily engaged in retailing specialized lines of health and personal care merchandise (except drugs, medicines, optical goods, cosmetics, beauty supplies, perfume, and food supplement products).

Illustrative Examples:

Convalescent supply stores
Prosthetic stores
Hearing aid stores
Sick room supply stores"
447110,Gasoline Stations with Convenience Stores,"This industry comprises establishments engaged in retailing automotive fuels (e.g., diesel fuel, gasohol, gasoline) in combination with convenience store or food mart items.  These establishments can either be in a convenience store (i.e., food mart) setting or a gasoline station setting.  These establishments may also provide automotive repair services."
447190,Other Gasoline Stations,"This industry comprises establishments known as gasoline stations (except those with convenience stores) primarily engaged in (1) retailing automotive fuels (e.g., diesel fuel, gasohol, gasoline, alternative fuels) or (2) retailing these fuels in combination with activities, such as providing repair services; selling automotive oils, replacement parts, and accessories; and/or providing food services.

Illustrative Examples:

Gasoline stations without convenience stores 
Truck stops
Marine service stations"
448110,Men's Clothing Stores,"This industry comprises establishments primarily engaged in retailing a general line of new men's and boys' clothing.  These establishments may provide basic alterations, such as hemming, taking in or letting out seams, or lengthening or shortening sleeves."
448120,Women's Clothing Stores,"This industry comprises establishments primarily engaged in retailing a general line of new women's, misses', and juniors' clothing, including maternity wear.  These establishments may provide basic alterations, such as hemming, taking in or letting out seams, or lengthening or shortening sleeves."
448130,Children's and Infants' Clothing Stores,"This industry comprises establishments primarily engaged in retailing a general line of new children's and infants' clothing.  These establishments may provide basic alterations, such as hemming, taking in or letting out seams, or lengthening or shortening sleeves."
448140,Family Clothing Stores,"This industry comprises establishments primarily engaged in retailing a general line of new clothing for men, women, and children, without specializing in sales for an individual gender or age group.  These establishments may provide basic alterations, such as hemming, taking in or letting out seams, or lengthening or shortening sleeves."
448150,Clothing Accessories Stores,"This industry comprises establishments primarily engaged in retailing single or combination lines of new clothing accessories, such as hats and caps, costume jewelry, gloves, handbags, ties, wigs, toupees, and belts.

Illustrative Examples:

Costume jewelry stores
Wig and hairpiece stores
Neckwear stores"
448190,Other Clothing Stores,"This industry comprises establishments primarily engaged in retailing specialized lines of new clothing (except general lines of men's, women's, children's, infants', and family clothing).  These establishments may provide basic alterations, such as hemming, taking in or letting out seams, or lengthening or shortening sleeves.

Illustrative Examples:

Bridal gown (except custom) shops
Leather coat stores
Costume shops
Lingerie stores
Fur apparel stores
Swimwear stores
Hosiery stores
Uniform (except athletic) stores"
448210,Shoe Stores,"This industry comprises establishments primarily engaged in retailing all types of new footwear (except hosiery and specialty sports footwear, such as golf shoes, bowling shoes, and spiked shoes).  Establishments primarily engaged in retailing new tennis shoes or sneakers are included in this industry."
448310,Jewelry Stores,This industry comprises establishments primarily engaged in retailing one or more of the following items: (1) new jewelry (except costume jewelry); (2) new sterling and plated silverware; and (3) new watches and clocks.  Also included are establishments retailing these new products in combination with lapidary work and/or repair services.
448320,Luggage and Leather Goods Stores,"This industry comprises establishments known as luggage and leather goods stores primarily engaged in retailing new luggage, briefcases, and trunks, or retailing these new products in combination with a general line of leather items (except leather apparel), such as belts, gloves, and handbags."
451110,Sporting Goods Stores,"This industry comprises establishments primarily engaged in retailing new sporting goods, such as bicycles and bicycle parts; camping equipment; exercise and fitness equipment; athletic uniforms; specialty sports footwear; and other sporting goods, equipment, and accessories.

Illustrative Examples:

Athletic uniform supply stores
Fishing supply stores
Bicycle (except motorized) shops
Golf pro shops
Bowling equipment and supply stores
Saddlery stores
Diving equipment stores
Sporting goods (e.g., scuba, skiing, outdoor) stores
Exercise equipment stores
Sporting gun shops"
451120,"Hobby, Toy, and Game Stores","This industry comprises establishments primarily engaged in retailing new toys, games, and hobby and craft supplies (except needlecraft)."
451130,"Sewing, Needlework, and Piece Goods Stores","This industry comprises establishments primarily engaged in retailing new sewing supplies, fabrics, patterns, yarns, and other needlework accessories or retailing these products in combination with selling new sewing machines.

Illustrative Examples:

Fabric shops
Sewing supply stores
Needlecraft sewing supply stores
Upholstery materials stores"
451140,Musical Instrument and Supplies Stores,"This industry comprises establishments primarily engaged in retailing new musical instruments, sheet music, and related supplies; or retailing these new products in combination with musical instrument repair, rental, or music instruction.

Illustrative Examples:

Musical instrument stores
Sheet music stores
Piano stores"
451211,Book Stores,This U.S. industry comprises establishments primarily engaged in retailing new books.
451212,News Dealers and Newsstands,"This U.S. industry comprises establishments primarily engaged in retailing current newspapers, magazines, and other periodicals."
452210,Department Stores,"This industry comprises establishments known as department stores that have separate departments for general lines of new merchandise, such as apparel, jewelry, home furnishings, and toys, with no one merchandise line predominating.  Department stores may sell perishable groceries, such as fresh fruits, vegetables, and dairy products, but such sales are insignificant.  Department stores may have separate customer checkout areas in each department, central customer checkout areas, or both."
452311,Warehouse Clubs and Supercenters,"This U.S. industry comprises establishments known as warehouse clubs, superstores, or supercenters, primarily engaged in retailing a general line of groceries, including a significant amount and variety of fresh fruits, vegetables, dairy products, meats, and other perishable groceries, in combination with a general line of new merchandise, such as apparel, furniture, and appliances."
452319,All Other General Merchandise Stores,"This U.S. industry comprises establishments primarily engaged in retailing new goods in general merchandise stores (except department stores, warehouse clubs, superstores, and supercenters).  These establishments retail a general line of new merchandise, such as apparel, automotive parts, dry goods, hardware, housewares or home furnishings, and other lines in limited amounts, with none of the lines predominating.

Illustrative Examples:

Dollar stores
General merchandise catalog showrooms (except catalog mail-order)
General merchandise trading posts
General stores
Home and auto supply stores
Variety stores"
453110,Florists,"This industry comprises establishments known as florists primarily engaged in retailing cut flowers, floral arrangements, and potted plants purchased from others.  These establishments usually prepare the arrangements they sell."
453210,Office Supplies and Stationery Stores,"This industry comprises establishments primarily engaged in one or more of the following: (1) retailing new stationery, school supplies, and office supplies; (2) retailing a combination of new office equipment, furniture, and supplies; and (3) retailing new office equipment, furniture, and supplies in combination with selling new computers."
453220,"Gift, Novelty, and Souvenir Stores","This industry comprises establishments primarily engaged in retailing new gifts, novelty merchandise, souvenirs, greeting cards, seasonal and holiday decorations, and curios.

Illustrative Examples:

Balloon shops
Greeting card shops
Christmas stores
Novelty shops
Curio shops
Souvenir shops
Gift shops
Fruit basket or fruit bouquet stores"
453310,Used Merchandise Stores,"This industry comprises establishments primarily engaged in retailing used merchandise, antiques, and secondhand goods (except motor vehicles, such as automobiles, RVs, motorcycles, and boats; motor vehicle parts; tires; and mobile homes).

Illustrative Examples:

Antique shops
Used household-type appliance stores
Used book stores
Used merchandise thrift shops
Used clothing stores
Used sporting goods stores"
453910,Pet and Pet Supplies Stores,"This industry comprises establishments primarily engaged in retailing pets, pet foods, and pet supplies."
453920,Art Dealers,This industry comprises establishments primarily engaged in retailing original and limited edition art works.  Included in this industry are establishments primarily engaged in displaying works of art for retail sale in art galleries.
453930,Manufactured (Mobile) Home Dealers,"This industry comprises establishments primarily engaged in retailing new and/or used manufactured homes (i.e., mobile homes), parts, and equipment."
453991,Tobacco Stores,"This U.S. industry comprises establishments primarily engaged in retailing cigarettes, cigars, tobacco, pipes, and other smokers' supplies.

Illustrative Examples:

Cigar stores
Smokers' supply stores
Cigarette stands (i.e., permanent)
Tobacco stores"
453998,All Other Miscellaneous Store Retailers (except Tobacco Stores),"This U.S. industry comprises establishments primarily engaged in retailing specialized lines of merchandise (except motor vehicle and parts dealers; furniture and home furnishings stores; electronics and appliance stores; building material and garden equipment and supplies dealers; food and beverage stores; health and personal care stores; gasoline stations; clothing and clothing accessories stores; sporting goods, hobby, book and music stores; general merchandise stores; florists; office supplies, stationery, and gift stores; used merchandise stores; pet and pet supplies stores; art dealers; manufactured home (i.e., mobile home) dealers; and tobacco stores).  This industry also includes establishments primarily engaged in retailing a general line of new and used merchandise on an auction basis (except electronic auctions).

Illustrative Examples:

Art supply stores
General merchandise auction houses
Candle shops
Home security equipment stores
Cemetery memorial (e.g., headstones, markers, vaults) dealers
Hot tub stores
Collectors' items (e.g., autograph, coin, card, stamp) shops (except used rare items)
Swimming pool supply stores
Fireworks shops (permanent location)
Trophy (e.g., awards and plaques) shops
Flower shops, artificial or dried"
454110,Electronic Shopping and Mail-Order Houses,"This industry comprises establishments primarily engaged in retailing all types of merchandise using nonstore means, such as catalogs, toll free telephone numbers, or electronic media, such as interactive television or the Internet.  Included in this industry are establishments primarily engaged in retailing from catalog showrooms of mail-order houses.

Illustrative Examples:

Catalog (i.e., order-taking) offices of mail-order houses
Collectors' items, mail-order houses
Computer software, mail-order houses
Home shopping television orders
Internet auction sites, retail
Mail-order book clubs (not publishing)
Mail-order houses
Web retailers"
454210,Vending Machine Operators,This industry comprises establishments primarily engaged in retailing merchandise through vending machines that they service.
454310,Fuel Dealers,"This industry comprises establishments primarily engaged in retailing heating oil, liquefied petroleum (LP) gas, and other fuels via direct selling."
454390,Other Direct Selling Establishments,"This industry comprises establishments primarily engaged in retailing merchandise (except food for immediate consumption and fuel) via direct sale to the customer by means, such as in-house sales (i.e., party plan merchandising), truck or wagon sales, and portable stalls (i.e., street vendors).

Illustrative Examples:

Direct selling bottled water providers
Direct selling home delivery newspaper routes
Direct selling coffee-break supplies providers
Direct selling locker meat provisioners
Direct selling frozen food and freezer meal plan providers
Direct selling party plan merchandisers"
481111,Scheduled Passenger Air Transportation,This U.S. industry comprises establishments primarily engaged in providing air transportation of passengers or passengers and freight over regular routes and on regular schedules.  Establishments in this industry operate flights even if partially loaded.  Scheduled air passenger carriers including commuter and helicopter carriers (except scenic and sightseeing) are included in this industry.
481112,Scheduled Freight Air Transportation,This U.S. industry comprises establishments primarily engaged in providing air transportation of cargo without transporting passengers over regular routes and on regular schedules.  Establishments in this industry operate flights even if partially loaded.  Establishments primarily engaged in providing scheduled air transportation of mail on a contract basis are included in this industry.
481211,Nonscheduled Chartered Passenger Air Transportation,This U.S. industry comprises establishments primarily engaged in providing air transportation of passengers or passengers and cargo with no regular routes and regular schedules.
481212,Nonscheduled Chartered Freight Air Transportation,This U.S. industry comprises establishments primarily engaged in providing air transportation of cargo without transporting passengers with no regular routes and regular schedules.
481219,Other Nonscheduled Air Transportation,"This U.S. industry comprises establishments primarily engaged in providing air transportation with no regular routes and regular schedules (except nonscheduled chartered passenger and/or cargo air transportation).  These establishments provide a variety of specialty air transportation or flying services based on individual customer needs using general purpose aircraft.

Illustrative Examples:

Aircraft charter services (i.e., general purpose aircraft used for a variety of specialty air and flying services)
Aviation clubs providing a variety of air transportation activities to the general public"
482111,Line-Haul Railroads,This U.S. industry comprises establishments known as line-haul railroads primarily engaged in operating railroads for the transport of passengers and/or cargo over a long distance within a rail network.  These establishments provide for the intercity movement of trains between the terminals and stations on main and branch lines of a line-haul rail network (except for local switching services).
482112,Short Line Railroads,This U.S. industry comprises establishments known as short-line railroads primarily engaged in operating railroads for the transport of cargo over a short distance on local rail lines not part of a rail network.
483111,Deep Sea Freight Transportation,This U.S. industry comprises establishments primarily engaged in providing deep sea transportation of cargo to or from foreign ports.
483112,Deep Sea Passenger Transportation,This U.S. industry comprises establishments primarily engaged in providing deep sea transportation of passengers to or from foreign ports.
483113,Coastal and Great Lakes Freight Transportation,"This U.S. industry comprises establishments primarily engaged in providing water transportation of cargo in coastal waters, on the Great Lakes System, or deep seas between ports of the United States, Puerto Rico, and United States island possessions or protectorates.  Marine transportation establishments using the facilities of the St. Lawrence Seaway Authority Commission are considered to be using the Great Lakes Water Transportation System.  Establishments primarily engaged in providing coastal and/or Great Lakes barge transportation services are included in this industry."
483114,Coastal and Great Lakes Passenger Transportation,"This U.S. industry comprises establishments primarily engaged in providing water transportation of passengers in coastal waters, the Great Lakes System, or deep seas between ports of the United States, Puerto Rico, and United States island possessions and protectorates.  Marine transportation establishments using the facilities of the St. Lawrence Seaway Authority Commission are considered to be using the Great Lakes Water Transportation System."
483211,Inland Water Freight Transportation,"This U.S. industry comprises establishments primarily engaged in providing inland water transportation of cargo on lakes, rivers, or intracoastal waterways (except on the Great Lakes System)."
483212,Inland Water Passenger Transportation,"This U.S. industry comprises establishments primarily engaged in providing inland water transportation of passengers on lakes, rivers, or intracoastal waterways (except on the Great Lakes System)."
484110,"General Freight Trucking, Local","This industry comprises establishments primarily engaged in providing local general freight trucking.  General freight trucking establishments handle a wide variety of commodities, generally palletized and transported in a container or van trailer.  Local general freight trucking establishments usually provide trucking within a metropolitan area which may cross state lines.  Generally the trips are same-day return."
484121,"General Freight Trucking, Long-Distance, Truckload",This U.S. industry comprises establishments primarily engaged in providing long-distance general freight truckload (TL) trucking.  These long-distance general freight truckload carrier establishments provide full truck movement of freight from origin to destination.  The shipment of freight on a truck is characterized as a full single load not combined with other shipments.
484122,"General Freight Trucking, Long-Distance, Less Than Truckload","This U.S. industry comprises establishments primarily engaged in providing long-distance, general freight, less than truckload (LTL) trucking.  LTL carriage is characterized as multiple shipments combined onto a single truck for multiple deliveries within a network.  These establishments are generally characterized by the following network activities: local pick-up, local sorting and terminal operations, line-haul, destination sorting and terminal operations, and local delivery."
484210,Used Household and Office Goods Moving,"This industry comprises establishments primarily engaged in providing local or long-distance trucking of used household, used institutional, or used commercial furniture and equipment.  Incidental packing and storage activities are often provided by these establishments."
484220,"Specialized Freight (except Used Goods) Trucking, Local","This industry comprises establishments primarily engaged in providing local, specialized trucking.  Local trucking establishments provide trucking within a metropolitan area that may cross state lines.  Generally the trips are same-day return.

Illustrative Examples:

Local agricultural products trucking
Local dump trucking (e.g., gravel, sand, top-soil)
Local boat hauling
Local livestock trucking
Local bulk liquids trucking"
484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance","This industry comprises establishments primarily engaged in providing long-distance specialized trucking.  These establishments provide trucking between metropolitan areas that may cross North American country borders.

Illustrative Examples:

Long-distance automobile carrier trucking
Long-distance refrigerated product trucking
Long-distance bulk liquid trucking
Long-distance trucking of waste
Long-distance hazardous material trucking"
485111,Mixed Mode Transit Systems,This U.S. industry comprises establishments primarily engaged in operating local and suburban ground passenger transit systems using more than one mode of transport over regular routes and on regular schedules within a metropolitan area and its adjacent nonurban areas.
485112,Commuter Rail Systems,"This U.S. industry comprises establishments primarily engaged in operating local and suburban commuter rail systems over regular routes and on a regular schedule within a metropolitan area and its adjacent nonurban areas.  Commuter rail is usually characterized by reduced fares, multiple ride and commutation tickets, and mostly used by passengers during the morning and evening peak periods."
485113,Bus and Other Motor Vehicle Transit Systems,This U.S. industry comprises establishments primarily engaged in operating local and suburban passenger transportation systems using buses or other motor vehicles over regular routes and on regular schedules within a metropolitan area and its adjacent nonurban areas.
485119,Other Urban Transit Systems,"This U.S. industry comprises establishments primarily engaged in operating local and suburban ground passenger transit systems (except mixed mode transit systems, commuter rail systems, and buses and other motor vehicles) over regular routes and on regular schedules within a metropolitan area and its adjacent nonurban areas.

Illustrative Examples:

Commuter cable car systems (i.e., stand-alone)
Light rail systems (i.e., stand-alone)
Commuter tramway systems (i.e., stand-alone)
Monorail transit systems (i.e., stand-alone)
Commuter trolley systems (i.e., stand-alone)"
485210,Interurban and Rural Bus Transportation,"This industry comprises establishments primarily engaged in providing bus passenger transportation over regular routes and on regular schedules, principally outside a single metropolitan area and its adjacent nonurban areas."
485310,Taxi Service,"This industry comprises establishments primarily engaged in providing passenger transportation by automobile or van, not operated over regular routes and on regular schedules.  Establishments of taxicab owner/operators, taxicab fleet operators, or taxicab organizations are included in this industry."
485320,Limousine Service,This industry comprises establishments primarily engaged in providing an array of specialty and luxury passenger transportation services via limousine or luxury sedan generally on a reserved basis.  These establishments do not operate over regular routes and on regular schedules.
485410,School and Employee Bus Transportation,This industry comprises establishments primarily engaged in providing buses and other motor vehicles to transport pupils to and from school or employees to and from work.
485510,Charter Bus Industry,This industry comprises establishments primarily engaged in providing buses for charter.  These establishments provide bus services to meet customers' road transportation needs and generally do not operate over fixed routes and on regular schedules.
485991,Special Needs Transportation,"This U.S. industry comprises establishments primarily engaged in providing special needs transportation (except to and from school or work) to the infirm, elderly, or handicapped.  These establishments may use specially equipped vehicles to provide passenger transportation."
485999,All Other Transit and Ground Passenger Transportation,"This U.S. industry comprises establishments primarily engaged in providing ground passenger transportation (except urban transit systems; interurban and rural bus transportation, taxi and/or limousine services (except shuttle services), school and employee bus transportation, charter bus services, and special needs transportation).  Establishments primarily engaged in operating shuttle services and vanpools are included in this industry.  Shuttle services establishments generally provide travel on regular routes and on regular schedules between hotels, airports, or other destination points."
