Code,Title,Description
48849,Other Support Activities for Road Transportation,""
48851,Freight Transportation Arrangement,""
48899,Other Support Activities for Transportation,"This industry comprises establishments primarily engaged in providing support activities to transportation (except for air transportation; rail transportation; water transportation; road transportation; and freight transportation arrangement).

Illustrative Examples:

Arrangement of vanpools or carpools
Stockyards (i.e., not for fattening or selling livestock)
Independent pipeline terminal facilities"
49111,Postal Service,""
49211,Couriers and Express Delivery Services,""
49221,Local Messengers and Local Delivery,""
49311,General Warehousing and Storage,""
49312,Refrigerated Warehousing and Storage,""
49313,Farm Product Warehousing and Storage,""
49319,Other Warehousing and Storage,""
51111,Newspaper Publishers,""
51112,Periodical Publishers,""
51113,Book Publishers,""
51114,Directory and Mailing List Publishers,""
51119,Other Publishers,"This industry comprises establishments known as publishers (except newspaper, magazine, book, directory, mailing list, and music publishers).  These establishments may publish works in print or electronic form.

Illustrative Examples:

Art print publishers (except exclusive Internet publishing)
Greeting card publishers (except exclusive Internet publishing)
Calendar publishers (except exclusive Internet publishing)"
51121,Software Publishers,""
51211,Motion Picture and Video Production,""
51212,Motion Picture and Video Distribution,""
51213,Motion Picture and Video Exhibition,"This industry comprises establishments primarily engaged in operating motion picture theaters and/or exhibiting motion pictures or videos at film festivals, and so forth."
51219,Postproduction Services and Other Motion Picture and Video Industries,"This industry comprises establishments primarily engaged in providing postproduction services and other services to the motion picture industry, including specialized motion picture or video postproduction services, such as editing, film/tape transfers, titling, subtitling, credits, closed captioning, and computer-produced graphics, animation and special effects, as well as developing and processing motion picture film.

Illustrative Examples:

Motion picture film laboratories
Stock footage film libraries
Postproduction facilities
Teleproduction services"
51223,Music Publishers,""
51224,Sound Recording Studios,""
51225,Record Production and Distribution,""
51229,Other Sound Recording Industries,""
51511,Radio Broadcasting,"This industry comprises establishments primarily engaged in broadcasting audio signals.  These establishments operate radio broadcasting studios and facilities for the transmission of aural programming to the public, to affiliates, or to subscribers.  The radio programs may include entertainment, news, talk shows, business data, or religious services."
51512,Television Broadcasting,""
51521,Cable and Other Subscription Programming,""
51731,Wired and Wireless Telecommunications Carriers,"This industry comprises establishments primarily engaged in operating, maintaining, and/or providing access to switching and transmission facilities and infrastructure that they own and/or lease for the transmission of voice, data, text, sound, and video using wired and wireless telecommunications networks.  Transmission facilities may be based on a single technology or a combination of technologies.  By exception, establishments providing satellite television distribution services using facilities and infrastructure that they operate are included in this industry.

Illustrative Examples:

Broadband Internet service providers, wired (e.g., cable, DSL)
Cable television distribution services
Cellular telephone services
Direct-to-home satellite system (DTH) services
Satellite television distribution systems
Telecommunications carriers, wired
VoIP service providers, using own operated wired telecommunications infrastructure
Wireless Internet service providers, except satellite
Wireless telecommunications carriers, except satellite
Wireless telephone communications carriers, except satellite"
51741,Satellite Telecommunications,""
51791,Other Telecommunications,"This industry comprises establishments primarily engaged in (1) purchasing access and network capacity from owners and operators of telecommunications networks and reselling wired and wireless telecommunications services (except satellite) to businesses and households; (2) providing specialized telecommunications services, such as satellite tracking, communications telemetry, and radar station operation; (3) providing satellite terminal stations and associated facilities connected with one or more terrestrial systems and capable of transmitting telecommunications to, and receiving telecommunications from, satellite systems; or (4) providing Internet access services or Voice over Internet protocol (VoIP) services via client-supplied telecommunications connections.  Establishments in this industry do not operate as telecommunications carriers. Mobile virtual network operators (MVNOs) are included in this industry."
51821,"Data Processing, Hosting, and Related Services",""
51911,News Syndicates,""
51912,Libraries and Archives,""
51913,Internet Publishing and Broadcasting and Web Search Portals,""
51919,All Other Information Services,""
52111,Monetary Authorities-Central Bank,""
52211,Commercial Banking,""
52212,Savings Institutions,""
52213,Credit Unions,""
52219,Other Depository Credit Intermediation,""
52221,Credit Card Issuing,""
52222,Sales Financing,""
52229,Other Nondepository Credit Intermediation,"This industry comprises establishments primarily engaged in making cash loans or extending credit through credit instruments (except credit cards and sales finance agreements).

Illustrative Examples:

Consumer finance companies (i.e., unsecured cash loans)
Mortgage companies
International trade financing
Secondary market financing"
52231,Mortgage and Nonmortgage Loan Brokers,""
52232,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",""
52239,Other Activities Related to Credit Intermediation,""
52311,Investment Banking and Securities Dealing,""
52312,Securities Brokerage,""
52313,Commodity Contracts Dealing,""
52314,Commodity Contracts Brokerage,""
52321,Securities and Commodity Exchanges,""
52391,Miscellaneous Intermediation,""
52392,Portfolio Management,""
52393,Investment Advice,""
52399,All Other Financial Investment Activities,"This industry comprises establishments primarily engaged in acting as agents or brokers (except securities brokerages and commodity contracts brokerages) in buying and selling financial contracts and those providing financial investment services (except securities and commodity exchanges, portfolio management, and investment advice).

Illustrative Examples:

Bank trust offices
Fiduciary agencies (except real estate)
Escrow agencies (except real estate)
Stock quotation services"
52411,"Direct Life, Health, and Medical Insurance Carriers","This industry comprises establishments primarily engaged in initially underwriting (i.e., assuming the risk and assigning premiums) annuities and life insurance policies, disability income insurance policies, accidental death and dismemberment insurance policies, and health and medical insurance policies."
52412,"Direct Insurance (except Life, Health, and Medical) Carriers","This industry comprises establishments primarily engaged in initially underwriting (i.e., assuming the risk and assigning premiums) various types of insurance policies (except life, disability income, accidental death and dismemberment, and health and medical insurance policies).

Illustrative Examples:

Automobile insurance carriers, direct
Property and casualty insurance carriers, direct
Bank deposit insurance carriers, direct
Title insurance carriers, real estate, direct
Mortgage guaranty insurance carriers, direct
Warranty insurance carriers (e.g., appliance, automobile, homeowners’, product), direct"
52413,Reinsurance Carriers,""
52421,Insurance Agencies and Brokerages,""
52429,Other Insurance Related Activities,"This industry comprises establishments primarily engaged in providing services related to insurance (except insurance agencies and brokerages).

Illustrative Examples:

Claims adjusting, insurance
Insurance plan administrative services, third party
Insurance actuarial services
Insurance claims adjusting"
52511,Pension Funds,""
52512,Health and Welfare Funds,""
52519,Other Insurance Funds,""
52591,Open-End Investment Funds,""
52592,"Trusts, Estates, and Agency Accounts",""
52599,Other Financial Vehicles,""
53111,Lessors of Residential Buildings and Dwellings,""
53112,Lessors of Nonresidential Buildings (except Miniwarehouses),""
53113,Lessors of Miniwarehouses and Self-Storage Units,""
53119,Lessors of Other Real Estate Property,""
53121,Offices of Real Estate Agents and Brokers,""
53131,Real Estate Property Managers,"This industry comprises establishments primarily engaged in managing real property for others.  Management includes ensuring that various activities associated with the overall operation of the property are performed, such as collecting rents and overseeing other services (e.g., maintenance, security, trash removal.)"
53132,Offices of Real Estate Appraisers,""
53139,Other Activities Related to Real Estate,""
53211,Passenger Car Rental and Leasing,This industry comprises establishments primarily engaged in renting or leasing passenger cars without drivers.
53212,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing",""
53221,Consumer Electronics and Appliances Rental,""
53228,Other Consumer Goods Rental,"This industry comprises establishments primarily engaged in renting consumer goods (except consumer electronics and appliances).

Illustrative Examples:

Costume rental
Formal wear rental
Furniture (i.e., residential) rental centers
Hospital bed rental and leasing (i.e., home use)
Party rental supply centers
Sporting goods rental
Video disc rental for home electronic equipment (e.g., DVD)"
53231,General Rental Centers,""
53241,"Construction, Transportation, Mining, and Forestry Machinery and Equipment Rental and Leasing","This industry comprises establishments primarily engaged in renting or leasing one or more of the following without operators:  heavy construction, off-highway transportation, mining, and forestry machinery and equipment.  Establishments in this industry may rent or lease products, such as aircraft, railroad cars, steamships, tugboats, bulldozers, earthmoving equipment, well drilling machinery and equipment, or cranes."
53242,Office Machinery and Equipment Rental and Leasing,""
53249,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,""
53311,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),""
54111,Offices of Lawyers,""
54112,Offices of Notaries,""
54119,Other Legal Services,"This industry comprises establishments of legal practitioners (except lawyers and attorneys) primarily engaged in providing specialized legal or paralegal services.

Illustrative Examples:

Notary public services
Process serving services
Paralegal services
Real estate settlement offices
Patent agent services (i.e., patent filing and searching services)
Real estate title abstract companies"
54121,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services","This industry comprises establishments primarily engaged in providing services, such as auditing of accounting records, designing accounting systems, preparing financial statements, developing budgets, preparing tax returns, processing payrolls, bookkeeping, and billing.

Illustrative Examples:

Accountants' offices
Payroll processing services
Bookkeeping services
Tax return preparation services"
54131,Architectural Services,""
54132,Landscape Architectural Services,""
54133,Engineering Services,""
54134,Drafting Services,""
54135,Building Inspection Services,""
54136,Geophysical Surveying and Mapping Services,""
54137,Surveying and Mapping (except Geophysical) Services,""
54138,Testing Laboratories,""
54141,Interior Design Services,""
54142,Industrial Design Services,""
54143,Graphic Design Services,""
54149,Other Specialized Design Services,""
54151,Computer Systems Design and Related Services,"This industry comprises establishments primarily engaged in providing expertise in the field of information technologies through one or more of the following activities: (1) writing, modifying, testing, and supporting software to meet the needs of a particular customer; (2) planning and designing computer systems that integrate computer hardware, software, and communication technologies; (3) on-site management and operation of clients' computer systems and/or data processing facilities; and (4) other professional and technical computer related advice and services.

Illustrative Examples:

Computer facilities management services
Custom computer programming services
Computer hardware or software consulting services
Software installation services
Computer systems integration design services"
54161,Management Consulting Services,"This industry comprises establishments primarily engaged in providing advice and assistance to businesses and other organizations on management issues, such as strategic and organizational planning; financial planning and budgeting; marketing objectives and policies; human resource policies, practices, and planning; production scheduling; and control planning.

Illustrative Examples:

Actuarial, benefit, and compensation consulting services
Marketing consulting services
Administrative and general management consulting services
Process, physical distribution, and logistics consulting services
Human resources consulting services"
54162,Environmental Consulting Services,""
54169,Other Scientific and Technical Consulting Services,""
54171,"Research and Development in the Physical, Engineering, and Life Sciences","This industry comprises establishments primarily engaged in conducting research and experimental development in the physical, engineering, and life sciences, such as agriculture, electronics, environmental, biology, botany, biotechnology, computers, chemistry, food, fisheries, forests, geology, health, mathematics, medicine, nanotechnology, oceanography, pharmacy, physics, veterinary, and other allied subjects."
54172,Research and Development in the Social Sciences and Humanities,""
54181,Advertising Agencies,""
54182,Public Relations Agencies,""
54183,Media Buying Agencies,""
54184,Media Representatives,""
54185,Outdoor Advertising,""
54186,Direct Mail Advertising,""
54187,Advertising Material Distribution Services,""
54189,Other Services Related to Advertising,""
54191,Marketing Research and Public Opinion Polling,""
54192,Photographic Services,"This industry comprises establishments primarily engaged in providing still, video, or digital photography services.  These establishments may specialize in a particular field of photography, such as commercial and industrial photography, portrait photography, and special events photography.  Commercial or portrait photography studios are included in this industry."
54193,Translation and Interpretation Services,""
54194,Veterinary Services,""
54199,"All Other Professional, Scientific, and Technical Services",""
55111,Management of Companies and Enterprises,"This industry comprises (1) establishments primarily engaged in holding the securities of (or other equity interests in) companies and enterprises for the purpose of owning a controlling interest or influencing management decisions or (2) establishments (except government establishments) that administer, oversee, and manage other establishments of the company or enterprise and that normally undertake the strategic or organizational planning and decision-making role of the company or enterprise.  Establishments that administer, oversee, and manage may hold the securities of the company or enterprise."
56111,Office Administrative Services,""
56121,Facilities Support Services,""
56131,Employment Placement Agencies and Executive Search Services,"This industry comprises establishments primarily engaged in one of the following: 1) listing employment vacancies and referring or placing applicants for employment; or 2) providing executive search, recruitment, and placement services.

Illustrative Examples:

Employment agencies
Executive placement agencies or services
Executive search services"
56132,Temporary Help Services,""
56133,Professional Employer Organizations,""
56141,Document Preparation Services,""
56142,Telephone Call Centers,"This industry comprises (1) establishments primarily engaged in answering telephone calls and relaying messages to clients and (2) establishments primarily engaged in providing telemarketing services on a contract or fee basis for others, such as promoting clients' products or services by telephone; taking orders for clients by telephone; and soliciting contributions or providing information for clients by telephone.  Telemarketing establishments never own the product or provide the service that they are representing and generally originate and/or receive calls for others."
56143,Business Service Centers,"This industry comprises (1) establishments primarily engaged in providing mailbox rental and other postal and mailing services (except direct mail advertising); (2) establishments, generally known as copy centers or shops, primarily engaged in providing photocopying, duplicating, blueprinting, and other document copying services without also providing printing services (i.e., offset printing, quick printing, digital printing, prepress services); and (3) establishments that provide a range of office support services (except printing services), such as mailing services, document copying services, facsimile services, word processing services, on-site PC rental services, and office product sales."
56144,Collection Agencies,""
56145,Credit Bureaus,""
56149,Other Business Support Services,"This industry comprises establishments primarily engaged in providing business support services (except secretarial and other document preparation services; telephone answering or telemarketing services; private mail services or document copying services conducted as separate activities or in conjunction with other office support services; monetary debt collection services; and credit reporting services).

Illustrative Examples:

Address bar coding services
Mail presorting services
Bar code imprinting services
Real-time (i.e., simultaneous) closed captioning of live television performances, meetings, conferences
Court reporting services
Repossession services
Fundraising organization services on a contract or fee basis"
56151,Travel Agencies,""
56152,Tour Operators,""
56159,Other Travel Arrangement and Reservation Services,"This industry comprises establishments (except travel agencies and tour operators) primarily engaged in providing travel arrangement and reservation services.

Illustrative Examples:

Condominium time-share exchange services
Road and travel services automobile clubs
Convention or visitors bureaus
Ticket (e.g., airline, bus, cruise ship, sports, theatrical) offices
Reservation (e.g., airline, car rental, hotel, restaurant) services
Ticket (e.g., amusement, sports, theatrical) agencies"
56161,"Investigation, Guard, and Armored Car Services","This industry comprises establishments primarily engaged in providing one or more of the following: (1) investigation and detective services; (2) guard and patrol services; and (3) picking up and delivering money, receipts, or other valuable items with personnel and equipment to protect such properties while in transit.

Illustrative Examples:

Armored car services
Private detective services
Bodyguard services
Security guard services
Polygraph services"
56162,Security Systems Services,"This industry comprises establishments engaged in (1) selling security systems, such as burglar and fire alarms and locking devices, along with installation, repair, or monitoring services or (2) remote monitoring of electronic security alarm systems."
56171,Exterminating and Pest Control Services,""
56172,Janitorial Services,""
56173,Landscaping Services,""
56174,Carpet and Upholstery Cleaning Services,""
56179,Other Services to Buildings and Dwellings,""
56191,Packaging and Labeling Services,""
56192,Convention and Trade Show Organizers,""
56199,All Other Support Services,""
56211,Waste Collection,"This industry comprises establishments primarily engaged in (1) collecting and/or hauling hazardous waste, nonhazardous waste, and/or recyclable materials within a local area and/or (2) operating hazardous or nonhazardous waste transfer stations. Hazardous waste collection establishments may be responsible for the identification, treatment, packaging, and labeling of waste for the purposes of transport."
56221,Waste Treatment and Disposal,"This industry comprises establishments primarily engaged in (1) operating waste treatment or disposal facilities (except sewer systems or sewage treatment facilities) or (2) the combined activity of collecting and/or hauling of waste materials within a local area and operating waste treatment or disposal facilities.  Waste combustors or incinerators (including those that may produce byproducts, such as electricity), solid waste landfills, and compost dumps are included in this industry."
56291,Remediation Services,""
56292,Materials Recovery Facilities,""
56299,All Other Waste Management Services,"This industry comprises establishments primarily engaged in waste management services (except waste collection, waste treatment and disposal, remediation, operation of materials recovery facilities, and waste management consulting services).

Illustrative Examples:

Beach cleaning and maintenance services
Pumping (i.e., cleaning) cesspools, portable toilets, or septic tanks
Cesspool cleaning services
Sewer cleaning and rodding services
Portable toilet renting and/or servicing
Sewer or storm basin cleanout services"
61111,Elementary and Secondary Schools,""
61121,Junior Colleges,""
61131,"Colleges, Universities, and Professional Schools",""
61141,Business and Secretarial Schools,""
61142,Computer Training,""
61143,Professional and Management Development Training,""
61151,Technical and Trade Schools,"This industry comprises establishments primarily engaged in offering vocational and technical training in a variety of technical subjects and trades. The training often leads to job-specific certification.  Instruction may be provided in diverse settings, such as the establishment's or client's training facilities, educational institutions, the workplace, or the home, and through diverse means, such as correspondence, television, the Internet, or other electronic and distance-learning methods.  The training provided by these establishments may include the use of simulators and simulation methods.

Illustrative Examples:

Apprenticeship training programs
Graphic arts schools
Aviation and flight training schools
Modeling schools
Computer repair training
Nursing schools (except academic)
Cosmetology schools
Real estate schools
Electronic equipment repair training
Truck driving schools"
61161,Fine Arts Schools,""
61162,Sports and Recreation Instruction,""
61163,Language Schools,""
61169,All Other Schools and Instruction,"This industry comprises establishments primarily engaged in offering instruction (except business, computer, management, technical, trade, fine arts, athletic, and language instruction).  Also excluded from this industry are academic schools, colleges, and universities.

Illustrative Examples:

Academic tutoring services
Public speaking training
Automobile driving schools
Speed reading instruction
Exam preparation services"
61171,Educational Support Services,""
62111,Offices of Physicians,"This industry comprises establishments of health practitioners having the degree of M.D. (Doctor of Medicine) or D.O. (Doctor of Osteopathy) primarily engaged in the independent practice of general or specialized medicine (e.g., anesthesiology, oncology, ophthalmology, psychiatry) or surgery.  These practitioners operate private or group practices in their own offices (e.g., centers, clinics) or in the facilities of others, such as hospitals or HMO medical centers."
62121,Offices of Dentists,""
62131,Offices of Chiropractors,""
62132,Offices of Optometrists,""
62133,Offices of Mental Health Practitioners (except Physicians),""
62134,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",""
62139,Offices of All Other Health Practitioners,"This industry comprises establishments of independent health practitioners (except physicians; dentists; chiropractors; optometrists; mental health specialists; physical, occupational, and speech therapists; and audiologists).  These practitioners operate private or group practices in their own offices (e.g., centers, clinics) or in the facilities of others, such as hospitals or HMO medical centers.

Illustrative Examples:

Acupuncturists' (except MDs or DOs) offices
Inhalation or respiratory therapists' offices
Dental hygienists' offices
Midwives' offices
Denturists' offices
Naturopaths' offices
Dietitians' offices
Podiatrists' offices
Homeopaths' offices
Registered or licensed practical nurses' offices"
62141,Family Planning Centers,""
62142,Outpatient Mental Health and Substance Abuse Centers,""
62149,Other Outpatient Care Centers,"This industry comprises establishments with medical staff primarily engaged in providing general or specialized outpatient care (except family planning centers and outpatient mental health and substance abuse centers).  Centers or clinics of health practitioners with different degrees from more than one industry practicing within the same establishment (i.e., Doctor of Medicine and Doctor of Dental Medicine) are included in this industry.

Illustrative Examples:

Dialysis centers and clinics
Outpatient biofeedback centers and clinics
Freestanding ambulatory surgical centers and clinics
Outpatient community health centers and clinics
Freestanding emergency medical centers and clinics
Outpatient sleep disorder centers and clinics
Health maintenance organization (HMO) medical centers and clinics"
62151,Medical and Diagnostic Laboratories,"This industry comprises establishments known as medical and diagnostic laboratories primarily engaged in providing analytic or diagnostic services, including body fluid analysis and diagnostic imaging, generally to the medical profession or to the patient on referral from a health practitioner.

Illustrative Examples:

Dental or medical X-ray laboratories
Medical pathology laboratories
Diagnostic imaging centers
Medical testing laboratories
Medical forensic laboratories"
62161,Home Health Care Services,""
62191,Ambulance Services,""
62199,All Other Ambulatory Health Care Services,"This industry comprises establishments primarily engaged in providing ambulatory health care services (except offices of physicians, dentists, and other health practitioners; outpatient care centers; medical and diagnostic laboratories; home health care providers; and ambulances).

Illustrative Examples:

Blood donor stations
Pacemaker monitoring services
Blood or body organ banks
Physical fitness evaluation services (except by offices of health practitioners)
Health screening services (except by offices of health practitioners)
Smoking cessation programs
Hearing testing services (except by offices of audiologists)"
62211,General Medical and Surgical Hospitals,""
62221,Psychiatric and Substance Abuse Hospitals,""
62231,Specialty (except Psychiatric and Substance Abuse) Hospitals,""
62311,Nursing Care Facilities (Skilled Nursing Facilities),""
62321,Residential Intellectual and Developmental Disability Facilities,""
62322,Residential Mental Health and Substance Abuse Facilities,""
62331,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,"This industry comprises establishments primarily engaged in providing residential and personal care services for (1) the elderly and other persons who are unable to fully care for themselves and/or (2) the elderly and other persons who do not desire to live independently.  The care typically includes room, board, supervision, and assistance in daily living, such as housekeeping services.  In some instances these establishments provide skilled nursing care for residents in separate on-site facilities.

Illustrative Examples:

Assisted living facilities
Assisted living facilities for the elderly without nursing care
Continuing care retirement communities
Rest homes without nursing care"
62399,Other Residential Care Facilities,""
62411,Child and Youth Services,""
62412,Services for the Elderly and Persons with Disabilities,""
62419,Other Individual and Family Services,""
62421,Community Food Services,""
62422,Community Housing Services,"This industry comprises establishments primarily engaged in providing one or more of the following community housing services: (1) short-term emergency shelter for victims of domestic violence, sexual assault, or child abuse; (2) temporary residential shelter for the homeless, runaway youths, and patients and families caught in medical crises; (3) transitional housing for low-income individuals and families; (4) volunteer construction or repair of low-cost housing, in partnership with the homeowner who may assist in construction or repair work; and (5) repair of homes for elderly or disabled homeowners.  These establishments may operate their own shelter, they may subsidize housing using existing homes, apartments, hotels, or motels, or they may require a low-cost mortgage or work (sweat) equity."
62423,Emergency and Other Relief Services,""
62431,Vocational Rehabilitation Services,""
62441,Child Day Care Services,""
71111,Theater Companies and Dinner Theaters,""
71112,Dance Companies,""
71113,Musical Groups and Artists,""
71119,Other Performing Arts Companies,""
71121,Spectator Sports,"This industry comprises (1) sports teams or clubs primarily participating in live sporting events before a paying audience; (2) establishments primarily engaged in operating racetracks; (3) independent athletes engaged in participating in live sporting or racing events before a paying audience; (4) owners of racing participants, such as cars, dogs, and horses, primarily engaged in entering them in racing events or other spectator sports events; and (5) establishments, such as sports trainers, primarily engaged in providing specialized services to support participants in sports events or competitions.  The sports teams and clubs included in this industry may or may not operate their own arena, stadium, or other facility for presenting their games or other spectator sports events."
71131,"Promoters of Performing Arts, Sports, and Similar Events with Facilities",""
71132,"Promoters of Performing Arts, Sports, and Similar Events without Facilities",""
71141,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures",""
71151,"Independent Artists, Writers, and Performers",""
71211,Museums,""
71212,Historical Sites,""
71213,Zoos and Botanical Gardens,""
71219,Nature Parks and Other Similar Institutions,""
71311,Amusement and Theme Parks,""
71312,Amusement Arcades,""
71321,Casinos (except Casino Hotels),""
71329,Other Gambling Industries,""
71391,Golf Courses and Country Clubs,""
71392,Skiing Facilities,""
71393,Marinas,""
71394,Fitness and Recreational Sports Centers,""
71395,Bowling Centers,""
71399,All Other Amusement and Recreation Industries,""
72111,Hotels (except Casino Hotels) and Motels,""
72112,Casino Hotels,""
72119,Other Traveler Accommodation,"This industry comprises establishments primarily engaged in providing short-term lodging (except hotels, motels, and casino hotels).

Illustrative Examples:

Bed-and-breakfast inns
Tourist homes
Guest houses
Youth hostels
Housekeeping cabins and cottages"
72121,RV (Recreational Vehicle) Parks and Recreational Camps,"This industry comprises establishments primarily engaged in operating recreational vehicle parks and campgrounds and recreational and vacation camps.  These establishments cater to outdoor enthusiasts and are characterized by the type of accommodation and by the nature and the range of recreational facilities and activities provided to their clients.

Illustrative Examples:

Campgrounds
Fishing and hunting camps
Travel trailer campsites
Outdoor adventure retreats
Vacation camps (except instructional, day)
Recreational vehicle parks"
72131,"Rooming and Boarding Houses, Dormitories, and Workers' Camps",""
72231,Food Service Contractors,""
72232,Caterers,""
72233,Mobile Food Services,""
72241,Drinking Places (Alcoholic Beverages),""
72251,Restaurants and Other Eating Places,"This industry comprises establishments primarily engaged in one of the following: (1) providing food services to patrons who order and are served while seated (i.e., waiter/waitress service) and pay after eating; (2) providing food services to patrons who generally order or select items (e.g., at a counter, in a buffet line) and pay before eating; or (3) preparing and/or serving a specialty snack (e.g., ice cream, frozen yogurt, cookies) and/or nonalcoholic beverages (e.g., coffee, juices, sodas) for consumption on or near the premises."
81111,Automotive Mechanical and Electrical Repair and Maintenance,"This industry comprises establishments primarily engaged in providing mechanical or electrical repair and maintenance services for automotive vehicles, such as passenger cars, trucks, and vans, and all trailers.  These establishments may specialize in a single service or may provide a wide range of these services."
81112,"Automotive Body, Paint, Interior, and Glass Repair","This industry comprises establishments primarily engaged in providing one or more of the following: (1) repairing or customizing automotive vehicles, such as passenger cars, trucks, and vans, and all trailer bodies and interiors; (2) painting automotive vehicle and trailer bodies; (3) replacing, repairing, and/or tinting automotive vehicle glass; and (4) customizing automobile, truck, and van interiors for the physically disabled or other customers with special requirements.

Illustrative Examples:

Automotive body shops
Automotive paint shops
Automotive glass shops
Automotive windshield repair shops"
81119,Other Automotive Repair and Maintenance,"This industry comprises establishments primarily engaged in providing automotive repair and maintenance services (except mechanical and electrical repair and maintenance; transmission repair; and body, paint, interior, and glass repair) for automotive vehicles, such as passenger cars, trucks, and vans, and all trailers.

Illustrative Examples:

Automotive air-conditioning repair shops
Automotive tire repair (except retreading) shops
Automotive oil change and lubrication shops
Car washes
Automotive rustproofing and undercoating shops"
81121,Electronic and Precision Equipment Repair and Maintenance,"This industry comprises establishments primarily engaged in repairing and maintaining one or more of the following: (1) consumer electronic equipment; (2) computers; (3) office machines; (4) communication equipment; and (5) other electronic and precision equipment and instruments, without retailing these products as new.  Establishments in this industry repair items, such as microscopes, radar and sonar equipment, televisions, stereos, video recorders, computers, fax machines, photocopying machines, two-way radios and other communications equipment, scientific instruments, and medical equipment."
81131,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,""
81141,Home and Garden Equipment and Appliance Repair and Maintenance,"This industry comprises establishments primarily engaged in repairing and servicing home and garden equipment and/or household-type appliances without retailing new equipment or appliances.  Establishments in this industry repair and maintain items, such as lawnmowers, edgers, snowblowers, leaf blowers, washing machines, clothes dryers, and refrigerators."
81142,Reupholstery and Furniture Repair,""
81143,Footwear and Leather Goods Repair,""
81149,Other Personal and Household Goods Repair and Maintenance,""
81211,"Hair, Nail, and Skin Care Services","This industry comprises establishments primarily engaged in one or more of the following: (1) providing hair care services; (2) providing nail care services; and (3) providing facials or applying makeup (except permanent makeup).

Illustrative Examples:

Barber shops
Hair stylist shops
Beauty salons
Nail salons
Cosmetology salons"
81219,Other Personal Care Services,"This industry comprises establishments primarily engaged in providing personal care services (except hair, nail, facial, or nonpermanent makeup services).

Illustrative Examples:

Day spas
Depilatory or electrolysis (i.e., hair removal) salons
Permanent makeup salons
Ear piercing services
Steam or turkish baths
Hair replacement (except by offices of physicians) or weaving services
Tanning salons
Massage parlors
Tattoo parlors
Non-medical diet and weight reducing centers"
81221,Funeral Homes and Funeral Services,""
81222,Cemeteries and Crematories,""
81231,Coin-Operated Laundries and Drycleaners,""
81232,Drycleaning and Laundry Services (except Coin-Operated),""
81233,Linen and Uniform Supply,"This industry comprises establishments primarily engaged in supplying, on a rental or contract basis, laundered items, such as uniforms, gowns and coats, table linens, bed linens, towels, clean room apparel, and treated mops or shop towels."
81291,Pet Care (except Veterinary) Services,""
81292,Photofinishing,"This industry comprises establishments primarily engaged in developing film and/or making photographic slides, prints, and enlargements."
81293,Parking Lots and Garages,""
81299,All Other Personal Services,""
81311,Religious Organizations,""
81321,Grantmaking and Giving Services,"This industry comprises (1) establishments known as grantmaking foundations or charitable trusts and (2) establishments primarily engaged in raising funds for a wide range of social welfare activities, such as health, educational, scientific, and cultural activities."
81331,Social Advocacy Organizations,"This industry comprises establishments primarily engaged in promoting a particular cause or working for the realization of a specific social or political goal to benefit a broad or specific constituency.  These organizations may solicit contributions and offer memberships to support these goals.

Illustrative Examples:

Community action advocacy organizations
Firearms advocacy organizations
Conservation advocacy organizations
Human rights advocacy organizations
Environmental advocacy organizations
Wildlife preservation organizations"
81341,Civic and Social Organizations,""
81391,Business Associations,""
81392,Professional Organizations,""
81393,Labor Unions and Similar Labor Organizations,""
81394,Political Organizations,""
81399,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)",""
81411,Private Households,""
92111,Executive Offices,""
92112,Legislative Bodies,""
92113,Public Finance Activities,""
92114,"Executive and Legislative Offices, Combined",""
92115,American Indian and Alaska Native Tribal Governments,""
92119,Other General Government Support,""
92211,Courts,""
92212,Police Protection,""
92213,Legal Counsel and Prosecution,""
92214,Correctional Institutions,""
92215,Parole Offices and Probation Offices,""
92216,Fire Protection,""
92219,"Other Justice, Public Order, and Safety Activities",""
92311,Administration of Education Programs,""
92312,Administration of Public Health Programs,""
92313,"Administration of Human Resource Programs (except Education, Public Health, and Veterans' Affairs Programs)",""
92314,Administration of Veterans' Affairs,""
92411,Administration of Air and Water Resource and Solid Waste Management Programs,""
92412,Administration of Conservation Programs,""
92511,Administration of Housing Programs,""
92512,Administration of Urban Planning and Community and Rural Development,""
92611,Administration of General Economic Programs,""
92612,Regulation and Administration of Transportation Programs,""
92613,"Regulation and Administration of Communications, Electric, Gas, and Other Utilities",""
92614,Regulation of Agricultural Marketing and Commodities,""
92615,"Regulation, Licensing, and Inspection of Miscellaneous Commercial Sectors",""
92711,Space Research and Technology,""
92811,National Security,""
92812,International Affairs,""
